numsolution,numrex,mini_cout,maxi_cout,reel_cout,code_monnaie_cout,code_unite_cout,difficulte,gain,code_monnaie_gain,code_periode_gain,energie_gain,code_unite_energie,code_periode_energie,ges_gain,mini_gain,maxi_gain,moyen_gain,reel_gain,tri_reel,tri_min,tri_max
127,91,,,,0,0,,,1,1,,1,1,,,,,,,,
128,662,,,,0,0,,,1,1,,1,1,,,,,,,,
136,129,,,,0,0,,7328.0,3,3,171000.0,5,3,152.0,,,,,,,
136,131,0.0,0.0,50.0,3,1,,2385.0,3,3,52998.0,5,3,33.0,,,,,0.1,,
136,147,,,,0,0,,,1,1,,1,1,,,,,,,,
136,472,,,,0,0,,45700.0,6,3,1752.0,12,3,750.0,,,,,0.0,,
136,477,,,,0,0,,,1,1,440.0,12,3,235.0,,,,,,,
136,542,,,,0,0,,,1,1,,1,1,,,,,,,,
136,1567,,,,0,0,,1096.0,3,3,20516.0,5,3,,,,,,0.0,,
136,1584,0.0,0.0,600.0,3,1,,4443.0,3,3,65594.0,5,3,,,,,,0.2,,
136,1755,,,,0,0,,,3,3,,16,1,,,,,,1.6,,
137,595,,,,0,0,,,1,1,,1,1,,,,,,,,
139,104,,,,0,0,,,1,1,,1,1,,,,,,,,
139,122,0.0,0.0,50000.0,3,1,8.0,240000.0,2,3,,1,1,,,,,,0.2,,
139,123,,,,0,0,,28800.0,3,3,,1,1,,,,,,,,
139,134,,,,0,0,,,1,1,,1,1,,,,,,0.0,,
139,138,0.0,0.0,170000.0,3,1,,1124130.0,3,3,2700.0,1,1,24349.0,,,,,0.125,,
139,139,0.0,0.0,3750.0,3,1,,2750.0,3,3,,1,1,,,,,,1.33,,
139,148,0.0,0.0,50000.0,3,1,,245460.0,3,3,2434975.0,5,1,499.0,,,,,0.25,,
139,443,0.0,0.0,0.0,9,1,,5000.0,9,3,7860.0,5,1,,,,,,,,
139,487,,,,0,0,,4600.0,6,3,,1,1,,,,,,,,
139,642,,,,0,0,,,1,1,,1,1,,,,,,,,
139,713,2000.0,4000.0,0.0,1,1,,43000.0,3,3,,1,1,,,,,,,,
139,718,,,,0,0,,,1,1,,1,1,,,,,,,,
139,1565,0.0,0.0,4490.0,3,1,,20264.0,3,3,,1,1,,,,,,0.25,,
139,1567,0.0,0.0,5450.0,3,1,,2493.0,3,3,,1,1,,,,,,2.1,,
139,1576,0.0,0.0,65000.0,3,1,,20000.0,3,3,7000.0,31,1,,,,,,3.2,,
139,1756,0.0,0.0,55000.0,3,1,,60000.0,3,3,,1,1,,,,,,,,1.0
140,1568,0.0,0.0,30400.0,3,1,,142000.0,3,3,950.0,16,3,,,,,,0.2,,
140,1575,,,,0,0,,6906.0,3,3,,1,1,,,,,,0.0,,
140,1578,0.0,0.0,112325.0,3,1,,45864.0,3,3,,1,1,,,,,,2.4,,
140,1582,0.0,0.0,4901.0,3,1,,38495.0,3,3,,1,1,,,,,,0.1,,
140,1585,0.0,0.0,400.0,3,1,,4115.0,3,3,255.2,5,3,,,,,,0.1,,
142,675,,,,0,0,,484875.0,3,3,,1,1,,,,,,,,
144,369,,,,0,0,,,1,1,128.0,12,3,,,,,,1.2,,
144,436,,,,0,0,,,1,1,,1,1,,,,,,,,
144,839,0.0,0.0,154550.0,3,1,,138764.0,3,3,318000.0,5,1,,,,,,1.08,,
144,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
144,1879,0.0,0.0,1700.0,3,1,,7000.0,3,3,103000.0,5,1,,,,,,,,
145,517,,,,0,0,,9147.0,2,3,214.0,12,3,,,,,,0.5,,
145,1757,,,,0,0,,,1,1,,1,1,,,,,,,,
145,1862,,,,0,0,,,1,1,,1,1,,,,,,,,
146,144,,,,0,0,,,1,1,,1,1,,,,,,,,
146,369,,,,0,0,,,1,1,128.0,12,3,,,,,,1.2,,
146,670,,,,0,0,,250000.0,3,3,,1,1,,,,,,1.0,,
146,757,,,,0,0,,,1,1,,1,1,,,,,,,,
146,1226,,,,0,0,,,1,1,,1,1,,,,,,,,
146,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
146,1766,,,,0,0,,,1,1,,1,1,,,,,,,,
146,1829,,,,0,0,,,1,1,,1,1,,,,,,,,
147,53,0.0,0.0,45000.0,5,1,8.0,7000.0,5,3,,1,1,,,,,,6.4,,
147,54,,,,0,0,,,1,1,,1,1,,,,,,,,
147,154,,,,0,0,,,2,3,,1,1,,,,,0.33,6.0,,
147,357,,,,0,0,,,1,1,,1,1,,,,,,11.0,,
147,468,,,,0,0,,,1,1,,1,1,,,,,,,,
147,618,0.0,0.0,269317.0,3,1,,34110.0,3,3,1137008.0,5,1,,,,,,7.9,,
147,655,,,,0,0,,5644.0,2,3,27063.0,7,1,,,,,,,,
147,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1247,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1358,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1745,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1747,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1748,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1751,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1757,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1759,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1805,,,,0,0,,,1,1,,1,1,,,,,,,,
147,1930,,,,0,0,,,1,1,,1,1,,,,,,,,
147,2055,,,,0,0,,4500.0,2,3,,1,1,,,,,,,,
148,40,,,,0,0,,,1,1,,1,1,,,,,,,,
148,57,,,,0,0,,,1,1,,1,1,,,,,,0.6,,
148,60,,,,0,0,,,1,1,,1,1,,,,,,,,
148,144,,,,0,0,,,1,1,,1,1,,,,,,,,
148,489,,,,0,0,,90000.0,6,1,,1,1,,,,,,,,
148,538,,,,0,0,,,1,1,,1,1,,,,,,,,
148,1358,,,,0,0,,,1,1,,1,1,,,,,,,,
148,1980,,,,0,0,,,1,1,,1,1,,,,,,,,
149,52,0.0,0.0,3.5,14,1,,4.0,14,3,,1,1,,,,,0.069,2.0,,
149,432,0.0,0.0,7890.0,2,1,,,1,1,,1,1,,,,,,,,
149,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1824,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1861,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1891,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1932,,,,0,0,,,1,1,,1,1,,,,,,,,
149,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
150,53,,,,0,0,,85000.0,3,3,2100.0,12,3,,,,,0.3,,,
150,531,0.0,0.0,2000000.0,7,1,,2900000.0,3,3,873080.0,5,1,,,,,0.19,0.75,,
150,1358,,,,0,0,,,1,1,,1,1,,,,,,,,
150,1583,0.0,0.0,18230.0,3,1,,13876.0,3,3,756.0,11,3,,,,,,1.3,,
150,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
150,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
150,1829,,,,0,0,,,1,1,,1,1,,,,,,,,
150,1875,,,,0,0,,,1,1,,1,1,,,,,,,,
150,1932,,,,0,0,,,1,1,,1,1,,,,,,,,
151,40,,,,0,0,,,1,1,,1,1,,,,,,,,
151,156,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1247,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1805,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1811,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1816,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1824,,,,0,0,,34000.0,3,3,,1,1,,,,,,,,
151,1830,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1861,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1891,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1930,,,,0,0,,,1,1,,1,1,,,,,,,,
151,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
152,33,,,,0,0,,,1,1,,1,1,,,,,,,,
152,118,,,,0,0,,,1,1,,1,1,,,,,,0.0,,
152,1574,0.0,0.0,500.0,3,1,,272.0,1,1,11670.0,5,3,,,,,,1.8,,
152,1575,,,,0,0,,20269.0,3,3,273.0,11,3,,,,,,0.0,,
152,1582,,,,0,0,,249.0,3,3,22.0,11,3,,,,,,0.0,,
152,1880,,,,0,0,,,1,1,,1,1,,,,,,,,
153,41,0.0,0.0,3400.0,2,1,8.0,4000.0,2,3,80.0,12,3,2.0,,,,0.22,0.85,,
153,1745,,,,0,0,,,1,1,,1,1,,,,,,,,
153,1747,,,,0,0,,,1,1,,1,1,,,,,,,,
154,53,0.0,0.0,750000.0,5,1,8.0,85000.0,5,3,2100.0,12,3,,,,,0.3,2.5,,
154,54,,,,0,0,,,1,1,,1,1,,,,,,,,
154,62,,,,0,0,,,1,1,,1,1,,,,,,,,
154,98,0.0,0.0,29500.0,3,1,,43137.0,3,3,500.0,33,3,102.0,,,,,0.6,,
154,151,0.0,0.0,10000.0,6,1,8.0,3600.0,6,3,,1,1,35.0,,,,,3.0,,
154,154,0.0,0.0,31000.0,2,1,,7000.0,2,3,96.0,1,1,,,,,0.33,6.0,,
154,156,,,,0,0,,,1,1,,1,1,,,,,,,,
154,351,0.0,0.0,100000.0,9,1,,,1,1,,1,1,,,,,0.2,2.0,,
154,357,,,,0,0,,,1,1,,1,1,,,,,,11.0,,
154,360,,,,0,0,,,1,1,,1,1,,,,,0.05,,,
154,383,0.0,0.0,37000.0,2,1,,12563.0,2,3,,1,1,,,,,,2.9,,
154,468,0.0,0.0,295000.0,6,1,3.0,80000.0,6,3,,1,1,566.0,,,,,3.7,,
154,479,0.0,0.0,43000.0,6,1,,,1,1,,1,1,,,,,,,,
154,482,,,,0,0,,,1,1,,1,1,,,,,,,,
154,484,0.0,0.0,4000.0,6,1,,30000.0,6,1,,1,1,,,,,,,,
154,509,,,,0,0,,,1,1,,1,1,,,,,,,,
154,620,,,,0,0,,,1,1,,1,1,,,,,,,,
154,696,,,,0,0,,,1,1,,1,1,,,,,,,,
154,706,,,,0,0,,7300.0,3,3,85882.0,5,1,,,,,,,,
154,708,,,,0,0,,43200.0,3,1,1080000.0,5,1,,,,,,1.13,,
154,708,,,,0,0,,27672.0,3,1,691800.0,5,1,,,,,,1.33,,
154,718,,,,0,0,,,1,1,,1,1,,,,,,,,
154,739,0.0,0.0,10000000.0,7,1,,8400000.0,7,3,,1,1,,,,,,1.2,,
154,759,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1247,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1301,0.0,0.0,244000.0,3,1,,120000.0,3,3,,1,1,,,,,,2.0,,
154,1479,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1564,0.0,0.0,79245.0,3,1,,29000.0,3,3,,1,1,,,,,,,,
154,1745,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1748,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1751,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1861,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1862,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1866,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1880,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1886,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1891,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1930,,,,0,0,,,1,1,,1,1,,,,,,,,
154,1984,,,,0,0,,,1,1,,1,1,,,,,,,,
154,2050,,,,0,0,,,1,1,,1,1,,,,,,,,
154,2052,0.0,0.0,256000.0,2,1,,24200.0,2,3,,1,1,,,,,,,,
155,138,0.0,0.0,217.0,3,1,,,1,1,,1,1,,,,,,,,
155,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
155,1757,,,,0,0,,,1,1,,1,1,,,,,,,,
156,40,,,,0,0,,,1,1,,1,1,,,,,,,,
156,1755,0.0,0.0,6780.0,3,1,,4180.0,3,3,114200.0,5,1,,,,,,1.6,,
158,716,,,,0,0,,,1,1,133025.0,5,1,,,,,,,,
160,34,0.0,0.0,5000.0,2,1,1.0,37000.0,2,3,,1,1,,,,,,0.14,,
160,41,,,,0,0,,,1,1,,1,1,,,,,0.06,,,
160,49,,,,0,0,,15000.0,3,3,,1,1,,,,,,,,
160,51,,,,0,0,,,1,1,,1,1,,,,,,,,
160,54,,,,0,0,,,1,1,,1,1,,,,,,,,
160,56,0.0,0.0,284629.0,5,1,,258754.0,5,3,,1,1,,,,,0.194,1.1,,
160,57,0.0,0.0,3600.0,2,1,4.0,,1,1,,1,1,,,,,,0.6,,
160,62,,,,0,0,,,1,1,,1,1,,,,,,,,
160,98,,,,0,0,,1876.0,3,3,21432.0,5,3,4.4,,,,,0.08,,
160,100,0.0,0.0,155.0,3,1,8.0,2267.0,3,3,32977.0,5,3,20.0,,,,,0.1,,
160,102,0.0,0.0,1500.0,3,1,,7450.0,3,3,129573.0,5,3,80.0,,,,,0.3,,
160,110,0.0,0.0,9000.0,4,1,8.0,31000.0,4,1,,1,1,,,,,,,,
160,116,,,,0,0,,,1,1,446.0,12,3,,,,,,,,
160,118,,,,0,0,,,1,1,,1,1,,0.1,0.2,,,,0.2,2.0
160,118,,,,0,0,,,1,1,,1,1,,0.1,0.2,,,,0.5,2.0
160,127,,,,0,0,,,1,1,,1,1,,,,,,,,
160,134,,,,0,0,,,1,1,,1,1,,,,,,,,
160,135,0.0,0.0,16667.0,3,1,,50092.0,3,3,901660.0,5,1,805.0,,,,,0.33,,
160,137,,,,0,0,,5306.0,3,3,93227.27,5,1,67.53,,,,0.0398,0.0,,
160,152,0.0,0.0,2500.0,3,1,8.0,9100.0,3,3,120832.0,5,3,,,,,,0.3,,
160,156,,,,0,0,,,1,1,,1,1,,,,,,,,
160,161,0.0,0.0,100.0,3,1,,620.0,3,3,8726.0,5,1,1.8,,,,,0.17,,
160,163,,,,0,0,,,1,1,,1,1,,,,,,,,
160,170,,,,0,0,,,1,1,,1,1,,,,,,,,
160,359,,,,0,0,,,1,1,,1,1,,0.1,0.15,,,,,
160,360,,,,0,0,,,1,1,,1,1,,,,,0.05,,,
160,361,,,,0,0,,,1,1,,1,1,,,,,,,,
160,369,,,,0,0,,,1,1,128.0,12,3,,,,,,1.2,,
160,475,,,,0,0,,,1,1,,1,1,,,,,,,,
160,477,0.0,0.0,2900.0,6,1,,25000.0,6,1,600.0,12,3,330.0,,,,,0.1,,
160,485,0.0,0.0,1050.0,6,1,,1400.0,6,3,37000.0,5,3,,,,,,,,
160,489,,,,0,0,,,1,1,,1,1,503.0,,,,0.4,,,
160,509,,,,0,0,,,1,1,31730.0,5,3,,,,,0.23,,,
160,538,,,,0,0,,3000000.0,7,3,60000.0,5,1,,,,,,0.0,,
160,588,0.0,0.0,700000.0,7,1,,700000.0,7,3,300.0,12,1,,,,,,0.0,,
160,655,,,,0,0,,,1,1,,1,1,,,,,,,,
160,676,,,,0,0,,180000.0,3,1,,1,1,,,,,,0.17,,
160,699,,,,0,0,,30177.0,3,3,1.2,3,1,,,,,,,,
160,706,,,,0,0,,,1,1,,1,1,,,,,,,,
160,708,,,,0,0,,68800.0,3,1,1721000.0,5,1,,,,,,,,
160,714,,,,0,0,,58300.0,3,3,21583.0,5,1,,,,,,0.25,,
160,720,,,,0,0,,19000.0,3,3,,1,1,,,,,,,,
160,757,,,,0,0,,,1,1,,1,1,,,,,,,,
160,758,0.0,0.0,500.0,3,1,,,1,1,,1,1,,,,,,0.17,,
160,759,,,,0,0,,,1,1,,1,1,,,,,,,,
160,825,0.0,0.0,650000.0,3,1,,245000.0,3,3,3300.0,12,1,,,,,,2.7,,
160,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1278,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1358,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1564,0.0,0.0,477.0,3,1,,982.0,3,3,98.2,11,3,,,,,,,,
160,1565,0.0,0.0,326.0,3,1,,246.0,3,3,16.0,11,3,,,,,,1.3,,
160,1567,0.0,0.0,2600.0,3,1,,6393.0,3,3,189039.0,5,3,,,,,,0.4,,
160,1569,0.0,0.0,367.0,3,1,,2978.0,3,3,95580.0,5,3,,,,,,0.1,,
160,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1575,0.0,0.0,1720.0,3,1,,25082.0,3,3,566.0,11,3,,,,,,0.1,,
160,1578,0.0,0.0,31740.0,3,1,,126949.0,3,3,21874.0,11,3,,,,,,0.2,,
160,1579,0.0,0.0,180.0,3,1,,295.0,3,3,18.0,11,3,,,,,,0.7,,
160,1745,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1746,,,,0,0,,67000.0,3,1,,1,1,,,,,,,,
160,1747,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1755,0.0,0.0,1000.0,3,1,,4980.0,3,3,171900.0,5,1,,,,,,0.2,,
160,1757,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1759,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1760,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1766,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1811,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1824,,,,0,0,,25000.0,3,3,,1,1,,,,,,,,
160,1829,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1830,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1861,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1862,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1875,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1879,0.0,0.0,900.0,3,1,,23000.0,3,3,347000.0,5,1,,,,,,,,
160,1880,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1886,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1891,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1894,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1932,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1933,,,,0,0,,,1,1,,1,1,,,,,,,,
160,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
160,2052,0.0,0.0,105000.0,2,1,,10000.0,2,3,,1,1,,,,,,,,
160,2053,,,,0,0,,3648.0,2,3,96.0,12,1,,,,,,,,
160,2055,,,,0,0,,5500.0,2,3,,1,1,,,,,,,,
161,134,,,,0,0,,,1,1,,1,1,,,,,,,,
161,359,,,,0,0,,,1,1,,1,1,,,,,0.5,,,
161,477,,,,0,0,,,1,1,,1,1,,,,,,,,
161,484,,,,0,0,,,1,1,,1,1,,,,,,,,
161,655,,,,0,0,,,1,1,,1,1,,,,,,,,
161,708,,,,0,0,,,1,1,,1,1,,,,,,,,
161,757,,,,0,0,,,1,1,,1,1,,,,,,,,
161,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
161,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
161,2072,,,,0,0,,,1,1,,1,1,,,,,,,,
162,57,,,,0,0,,,1,1,,1,1,,,,,,0.6,,
162,1226,,,,0,0,,,1,1,,1,1,,,,,,,,
163,154,,,,0,0,,,2,3,,1,1,,,,,0.33,6.0,,
163,468,,,,0,0,,,1,1,,1,1,,,,,,,,
163,547,0.0,0.0,250000.0,7,1,,123000.0,7,3,35000.0,5,1,,,,,,2.0,,
163,552,,,,0,0,,265893.0,3,3,54264.0,5,1,,,,,,,,
163,1748,,,,0,0,,,1,1,,1,1,,,,,,,,
165,1358,,,,0,0,,,1,1,,1,1,,,,,,,,
167,1749,,,,0,0,,,1,1,,1,1,,,,,,,,
170,33,,,,0,0,,,1,1,,1,1,,,,,,,,
170,1569,0.0,0.0,45000.0,3,1,,25000.0,3,3,,1,1,,,,,,,,
170,1880,,,,0,0,,,1,1,,1,1,,,,,,,,
171,485,,,,0,0,,4800.0,6,3,,1,1,,,,,,,,
171,1565,0.0,0.0,582.0,3,1,,1219.0,3,3,78.0,11,3,,,,,,0.5,,
171,1582,0.0,0.0,350.0,3,1,,86.0,3,3,4.2,11,3,,,,,,4.0,,
171,1585,0.0,0.0,1980.0,3,1,,3128.0,3,3,61683.0,5,3,,,,,,0.7,,
171,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
172,60,,,,0,0,,,1,1,,1,1,,,,,,,,
172,1249,,,,0,0,,,1,1,,1,1,,,,,,,,
174,482,,,,0,0,,,1,1,,1,1,,,,,,,,
176,692,,,,0,0,,,1,1,,1,1,,,,,,,,
179,512,0.0,0.0,150000.0,9,1,,,1,1,,1,1,,,,,,,,
179,825,0.0,0.0,2000000.0,3,1,,500000.0,3,3,18500.0,11,1,,,,,,4.0,,
179,843,,,,0,0,,273141.0,3,3,19909.0,11,1,,,,,,5.6,,
180,1479,,,,0,0,,,1,1,,1,1,,,,,,,,
182,13,,,,0,0,,8000.0,2,3,250.0,12,3,,,,,,,,
182,67,,,,0,0,,18000.0,2,3,550.0,12,3,35.2,,,,0.21,1.5,,
182,97,0.0,0.0,3674.0,3,1,8.0,14516.0,3,3,105600.0,5,3,94.0,,,,0.2,0.3,,
182,98,0.0,0.0,14880.0,3,1,,22315.0,3,3,98400.0,7,3,303.0,,,,,0.6,,
182,98,0.0,0.0,14880.0,3,1,,1380.0,3,3,6000.0,7,3,18.0,,,,,1.0,,
182,99,,,,0,0,,,1,1,,1,1,,,,,,,,
182,104,,,,0,0,,85165.0,3,3,2333307.0,9,3,5.0,,,,,,,
182,108,0.0,0.0,2326.0,3,1,,2791.0,3,3,,1,1,,,,,,1.0,,
182,111,,,,0,0,,,1,1,,1,1,,,,,,,,
182,118,,,,0,0,,,1,1,,1,1,,,0.85,,,,,
182,122,0.0,0.0,1667.0,3,1,8.0,6000.0,3,3,63360.0,9,3,137.0,,,,,0.3,,
182,166,0.0,0.0,2540.0,3,1,,5524.0,3,3,,1,1,602.0,,,,,0.5,,
182,480,0.0,0.0,4500.0,6,1,8.0,2430.0,6,3,243400.0,5,3,12.0,,,,,1.9,,
182,658,,,,0,0,,,1,1,,1,1,,,,,,,,
182,659,,,,0,0,,,1,1,,1,1,,,,,,,,
182,675,,,,0,0,,38000.0,3,3,,1,1,,,,,,,,
182,763,,,,0,0,,,1,1,,1,1,,,,,,,,
182,806,0.0,0.0,43889.0,5,1,,,1,3,4365.0,2,1,256.0,,,,,,,
182,820,0.0,0.0,18200.0,3,1,,477000.0,3,3,,1,1,,,,,,0.04,,
182,825,,,,0,0,,50000.0,3,3,6200.0,11,1,,,,,,0.0,,
182,851,0.0,0.0,3200.0,3,1,,6100.0,3,1,,1,1,,,,,,0.5,,
182,862,,,,0,0,,52560.0,3,3,,1,1,,,,,,,,
182,1693,,,,0,0,,,1,1,,1,1,,,,,,,,
182,1906,0.0,0.0,100000.0,3,1,,166100.0,3,3,51906.0,11,3,,,,,,0.6,,
182,1988,,,,0,0,,,1,1,,1,1,,,,,,,,
184,542,,,,0,0,,15200000.0,7,3,,1,1,,,,,,,,
184,551,,,,0,0,,,1,1,,1,1,,,,,,,,
184,768,0.0,0.0,339447.0,5,1,,,1,3,10635.0,2,1,741.0,,,,,,,
184,1574,,,,0,0,,13322.0,3,3,960.0,11,3,,,,,,0.0,,
185,382,0.0,0.0,11208.0,2,1,,,1,1,2085.0,12,3,,,,,,2.0,,
191,46,,,,0,0,,792000.0,3,3,109000.0,11,3,,,,,,,,
191,85,,,,0,0,,86000.0,3,3,12264.0,11,1,,,,,,,,
191,86,,,,0,0,,98000.0,3,3,21000.0,11,3,,,,,,,,
191,141,,,,0,0,,,1,1,,1,1,,,,,,,,
191,166,0.0,0.0,635.0,3,1,,,1,1,,1,1,,,,,,,,
191,542,,,,0,0,,,1,1,,1,1,,,,,,,,
191,584,0.0,0.0,200000.0,7,1,,406000.0,7,3,29000.0,7,1,,,,,,0.49,,
191,658,,,,0,0,,,1,1,,1,1,,,,,,,,
191,659,,,,0,0,,,1,1,,1,1,,,,,,,,
191,763,,,,0,0,,,1,1,,1,1,,,,,,,,
191,806,0.0,0.0,9000.0,5,1,,,1,1,,1,1,84.0,,,,,,,
191,839,0.0,0.0,0.0,3,1,,58581.0,3,3,11000.0,11,1,,,,,,,,
191,1491,,,,0,0,,,1,1,,1,1,886.0,,,,,,,
192,2,0.0,0.0,3510.0,3,1,,18307.0,3,3,126.0,15,3,369.0,,,,,0.28,,
192,100,0.0,0.0,33.0,3,1,8.0,271.0,3,3,1353.0,7,3,4.0,,,,,0.1,,
192,105,0.0,0.0,483.0,3,1,8.0,,1,1,,1,1,,,,,,,,
192,141,,,,0,0,,89000.0,3,3,10000.0,11,3,,,,,,,,
192,167,,,,0,0,,78000.0,3,3,18500.0,11,3,,,,,,,,
192,170,,,,0,0,,,1,1,,1,1,,,,,,,,
192,1574,0.0,0.0,1500.0,3,1,,4704.0,3,3,339.0,11,3,,,,,,0.3,,
192,1587,0.0,0.0,1235.0,3,1,,21100.0,3,3,2260.0,11,3,,,,,,0.1,,
192,1806,0.0,0.0,60000.0,3,1,,25000.0,3,3,9000.0,11,3,,,,,,2.4,,
192,1807,,,,0,0,,,1,1,,1,1,,,,,,,,
192,1810,,,,0,0,,,1,1,,1,1,,,,,,,,
192,1906,0.0,0.0,100000.0,3,1,,656000.0,3,3,205000.0,11,3,,,,,,0.2,,
193,370,0.0,0.0,80000.0,2,1,,,1,1,,1,1,,,,,0.07,,,
193,488,0.0,0.0,56000.0,6,1,,69000.0,6,1,23200.0,12,3,4700.0,,,,,0.8,,
193,840,0.0,0.0,6000.0,3,1,,52500.0,3,3,,1,1,,,,,,,,
193,862,,,,0,0,,86000.0,3,3,,1,1,,,,,,,,
193,1807,,,,0,0,,,1,1,,1,1,,,,,,,,
194,101,0.0,0.0,656.0,3,1,,2268.0,3,3,108.0,15,3,,,,,,0.3,,
194,548,0.0,0.0,300000.0,7,1,,1270000.0,7,3,97000.0,7,1,,,,,,0.25,,
194,839,0.0,0.0,47000.0,3,1,,115800.0,3,3,,1,1,,,,,,0.42,,
194,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
196,46,,,,0,0,,1100000.0,3,3,163000.0,11,3,,,,,,,,
196,67,,,,0,0,,,1,1,,1,1,,,,,0.19,1.4,,
196,85,2500.0,4000.0,0.0,3,1,7.0,6000.0,3,3,876.0,11,1,,,,,,0.6,,
196,86,,,,0,0,,59000.0,3,3,12600.0,11,3,,,,,,,,
196,110,,,,0,0,,,1,1,,1,1,,,,,,,,
196,161,0.0,0.0,760.0,3,1,,18975.0,3,3,82500.0,7,1,254.0,,,,,,,
196,163,0.0,0.0,8900.0,3,1,,13217.0,3,3,14121.0,15,1,978.0,,,,,0.67,,
196,166,0.0,0.0,83.0,3,1,,,1,1,,1,1,,,,,,,,
196,512,,,,0,0,,,1,1,,1,1,,,,,,,,
196,658,,,,0,0,,,1,1,,1,1,,,,,,,,
196,839,0.0,0.0,47000.0,3,1,,115800.0,3,3,,1,1,,,,,,0.42,,
196,1268,,,,0,0,,,1,3,8450.0,23,1,,0.15,0.2,,,,,
196,1587,0.0,0.0,500.0,3,1,,8100.0,3,3,860.0,11,3,,,,,,0.1,,
198,763,,,,0,0,,,1,1,,1,1,,,,,,,,
